Student ID,Course,Grade
2303.0,Physical Education,F
2304.0,Math,F
2304.0,Science,A
2304.0,History,D
2304.0,English,C
2304.0,Physical Education,C
2305.0,Math,C
2305.0,Science,D
2305.0,History,A
2305.0,English,A
2305.0,Physical Education,F
2306.0,Math,A
2306.0,Science,F
2306.0,History,B
2306.0,English,F
2306.0,Physical Education,D
2307.0,Math,A
2307.0,Science,F
2307.0,History,B
2307.0,English,A
2307.0,Physical Education,C
2308.0,Math,F
2308.0,Science,D
2308.0,History,A
2308.0,English,C
2308.0,Physical Education,F
2309.0,Math,C
2309.0,Science,A
2309.0,History,A
2309.0,English,C
2309.0,Physical Education,D
2310.0,Math,F
2310.0,Science,A
2310.0,History,F
2310.0,English,B
2310.0,Physical Education,C
2311.0,Math,A
2311.0,Science,F
2311.0,History,F
2311.0,English,A
2311.0,Physical Education,A
2312.0,Math,B
2312.0,Science,F
2312.0,History,D
2312.0,English,F
2312.0,Physical Education,D
2313.0,Math,A
2313.0,Science,D
2313.0,History,B
2313.0,English,F
2313.0,Physical Education,B
2314.0,Math,C
2314.0,Science,B
2314.0,History,A
2314.0,English,F
2314.0,Physical Education,F
2315.0,Math,B
2315.0,Science,B
2315.0,History,F
2315.0,English,D
2315.0,Physical Education,C
2316.0,Math,D
2316.0,Science,F
2316.0,History,D
2316.0,English,D
2316.0,Physical Education,F
2317.0,Math,B
2317.0,Science,C
2317.0,History,C
2317.0,English,A
2317.0,Physical Education,D
2318.0,Math,F
2318.0,Science,B
2318.0,History,F
2318.0,English,D
2318.0,Physical Education,D
2319.0,Math,A
2319.0,Science,F
2319.0,History,A
2319.0,English,B
2319.0,Physical Education,C
2320.0,Math,D
2320.0,Science,F
2320.0,History,F
2320.0,English,B
2320.0,Physical Education,A
2321.0,Math,C
2321.0,Science,C
2321.0,History,A
2321.0,English,A
2321.0,Physical Education,B
2322.0,Math,C
2322.0,Science,F
2322.0,History,C
2322.0,English,A
2322.0,Physical Education,F
2323.0,Math,B
2323.0,Science,F
2323.0,History,F
2323.0,English,A
2323.0,Physical Education,C
2324.0,Math,D
2324.0,Science,A
2324.0,History,C
2324.0,English,D
2324.0,Physical Education,F
2325.0,Math,B
2325.0,Science,C
2325.0,History,D
2325.0,English,A
2325.0,Physical Education,B
2326.0,Math,B
2326.0,Science,C
2326.0,History,B
2326.0,English,F
2326.0,Physical Education,B
2327.0,Math,F
2327.0,Science,A
2327.0,History,A
2327.0,English,B
2327.0,Physical Education,D
2328.0,Math,B
2328.0,Science,D
2328.0,History,B
2328.0,English,F
2328.0,Physical Education,D
2329.0,Math,C
2329.0,Science,B
2329.0,History,D
2329.0,English,A
2329.0,Physical Education,A
2330.0,Math,C
2330.0,Science,D
2330.0,History,F
2330.0,English,C
2330.0,Physical Education,D
2331.0,Math,D
2331.0,Science,F
2331.0,History,C
2331.0,English,D
2331.0,Physical Education,C
2332.0,Math,F
2332.0,Science,D
2332.0,History,C
2332.0,English,A
2332.0,Physical Education,F
2333.0,Math,B
2333.0,Science,F
2333.0,History,C
2333.0,English,A
2333.0,Physical Education,A
2334.0,Math,D
2334.0,Science,A
2334.0,History,D
2334.0,English,F
2334.0,Physical Education,D
2335.0,Math,A
2335.0,Science,F
2335.0,History,B
2335.0,English,F
2335.0,Physical Education,D
2336.0,Math,D
2336.0,Science,A
2336.0,History,B
2336.0,English,C
2336.0,Physical Education,D
2337.0,Math,B
2337.0,Science,C
2337.0,History,D
2337.0,English,A
2337.0,Physical Education,C
2338.0,Math,C
2338.0,Science,A
2338.0,History,F
2338.0,English,C
2338.0,Physical Education,A
2339.0,Math,D
2339.0,Science,F
2339.0,History,F
2339.0,English,A
2339.0,Physical Education,A
2340.0,Math,C
2340.0,Science,F
2340.0,History,D
2340.0,English,D
2340.0,Physical Education,C
2341.0,Math,B
2341.0,Science,F
2341.0,History,D
2341.0,English,C
2341.0,Physical Education,F
2342.0,Math,B
2342.0,Science,B
2342.0,History,D
2342.0,English,B
2342.0,Physical Education,F
2343.0,Math,C
2343.0,Science,D
2343.0,History,D
2343.0,English,D
2343.0,Physical Education,C
2344.0,Math,C
2344.0,Science,D
2344.0,History,A
2344.0,English,D
2344.0,Physical Education,B
2345.0,Math,D
2345.0,Science,D
2345.0,History,F
2345.0,English,B
2345.0,Physical Education,F
2346.0,Math,B
2346.0,Science,A
2346.0,History,A
2346.0,English,D
2346.0,Physical Education,B
2347.0,Math,F
2347.0,Science,B
2347.0,History,A
2347.0,English,D
2347.0,Physical Education,F
2348.0,Math,C
2348.0,Science,C
2348.0,History,B
2348.0,English,A
2348.0,Physical Education,C
2349.0,Math,B
2349.0,Science,F
2349.0,History,D
2349.0,English,F
2349.0,Physical Education,D
2350.0,Math,C
2350.0,Science,F
2350.0,History,F
2350.0,English,C
2350.0,Physical Education,C
2351.0,Math,D
2351.0,Science,A
2351.0,History,A
2351.0,English,D
2351.0,Physical Education,D
2352.0,Math,F
2352.0,Science,F
2352.0,History,D
2352.0,English,A
2352.0,Physical Education,F
2353.0,Math,B
2353.0,Science,B
2353.0,History,A
2353.0,English,A
2353.0,Physical Education,D
2354.0,Math,D
2354.0,Science,C
2354.0,History,B
2354.0,English,A
2354.0,Physical Education,A
2355.0,Math,D
2355.0,Science,A
2355.0,History,B
2355.0,English,A
2355.0,Physical Education,D
2356.0,Math,F
2356.0,Science,C
2356.0,History,B
2356.0,English,F
2356.0,Physical Education,F
2357.0,Math,C
2357.0,Science,A
2357.0,History,B
2357.0,English,C
2357.0,Physical Education,F
2358.0,Math,F
2358.0,Science,F
2358.0,History,D
2358.0,English,F
2358.0,Physical Education,A
2359.0,Math,F
2359.0,Science,C
2359.0,History,A
2359.0,English,A
2359.0,Physical Education,F
2360.0,Math,C
2360.0,Science,C
2360.0,History,D
2360.0,English,C
2360.0,Physical Education,F
2361.0,Math,A
2361.0,Science,B
2361.0,History,C
2361.0,English,A
2361.0,Physical Education,B
2362.0,Math,F
2362.0,Science,B
2362.0,History,D
2362.0,English,D
2362.0,Physical Education,C
2363.0,Math,B
2363.0,Science,D
2363.0,History,D
2363.0,English,B
2363.0,Physical Education,A
2364.0,Math,C
2364.0,Science,D
2364.0,History,D
2364.0,English,C
2364.0,Physical Education,B
2365.0,Math,F
2365.0,Science,D
2365.0,History,A
2365.0,English,F
2365.0,Physical Education,D
2366.0,Math,D
2366.0,Science,A
2366.0,History,F
2366.0,English,B
2366.0,Physical Education,B
2367.0,Math,C
2367.0,Science,A
2367.0,History,D
2367.0,English,C
2367.0,Physical Education,B
2368.0,Math,B
2368.0,Science,B
2368.0,History,A
2368.0,English,B
2368.0,Physical Education,C
2369.0,Math,B
2369.0,Science,D
2369.0,History,B
2369.0,English,C
2369.0,Physical Education,F
2370.0,Math,C
2370.0,Science,A
2370.0,History,B
2370.0,English,B
2370.0,Physical Education,C
2371.0,Math,D
2371.0,Science,D
2371.0,History,C
2371.0,English,B
2371.0,Physical Education,A
2372.0,Math,C
2372.0,Science,A
2372.0,History,B
2372.0,English,A
2372.0,Physical Education,A
2373.0,Math,D
2373.0,Science,F
2373.0,History,A
2373.0,English,A
2373.0,Physical Education,B
2374.0,Math,F
2374.0,Science,C
2374.0,History,A
2374.0,English,B
2374.0,Physical Education,F
2375.0,Math,F
2375.0,Science,B
2375.0,History,C
2375.0,English,D
2375.0,Physical Education,C
2376.0,Math,D
2376.0,Science,B
2376.0,History,F
2376.0,English,A
2376.0,Physical Education,B
2377.0,Math,D
2377.0,Science,A
2377.0,History,D
2377.0,English,C
2377.0,Physical Education,F
2378.0,Math,C
2378.0,Science,F
2378.0,History,C
2378.0,English,B
2378.0,Physical Education,F
2379.0,Math,D
2379.0,Science,F
2379.0,History,F
2379.0,English,F
2379.0,Physical Education,A
2380.0,Math,C
2380.0,Science,B
2380.0,History,B
2380.0,English,D
2380.0,Physical Education,D
2381.0,Math,F
2381.0,Science,D
2381.0,History,F
2381.0,English,A
2381.0,Physical Education,A
2382.0,Math,F
2382.0,Science,F
2382.0,History,B
2382.0,English,D
2382.0,Physical Education,C
2383.0,Math,B
2383.0,Science,D
2383.0,History,F
2383.0,English,C
2383.0,Physical Education,D
2384.0,Math,D
2384.0,Science,F
2384.0,History,B
2384.0,English,C
2384.0,Physical Education,B
2385.0,Math,D
2385.0,Science,F
2385.0,History,F
2385.0,English,A
2385.0,Physical Education,A
2386.0,Math,A
2386.0,Science,B
2386.0,History,C
2386.0,English,D
2386.0,Physical Education,C
2387.0,Math,D
2387.0,Science,D
2387.0,History,B
2387.0,English,B
2387.0,Physical Education,B
2388.0,Math,A
2388.0,Science,C
2388.0,History,F
2388.0,English,C
2388.0,Physical Education,A
2389.0,Math,F
2389.0,Science,B
2389.0,History,F
2389.0,English,A
2389.0,Physical Education,A
2390.0,Math,F
2390.0,Science,B
2390.0,History,D
2390.0,English,A
2390.0,Physical Education,F
2391.0,Math,D
2391.0,Science,C
2391.0,History,B
2391.0,English,C
2391.0,Physical Education,A
2392.0,Math,F
2392.0,Science,A
2392.0,History,A
2392.0,English,A
2392.0,Physical Education,B
2393.0,Math,A
2393.0,Science,C
2393.0,History,F
2393.0,English,B
2393.0,Physical Education,F
2394.0,Math,C
2394.0,Science,D
2394.0,History,D
2394.0,English,A
2394.0,Physical Education,B
2395.0,Math,A
2395.0,Science,A
2395.0,History,C
2395.0,English,D
2395.0,Physical Education,F
2396.0,Math,D
2396.0,Science,F
2396.0,History,D
2396.0,English,D
2396.0,Physical Education,F
2397.0,Math,A
2397.0,Science,D
2397.0,History,F
2397.0,English,B
2397.0,Physical Education,F
2398.0,Math,C
2398.0,Science,B
2398.0,History,A
2398.0,English,A
2398.0,Physical Education,D
2399.0,Math,A
2399.0,Science,C
2399.0,History,C
2399.0,English,D
2399.0,Physical Education,F
2400.0,Math,B
2400.0,Science,B
2400.0,History,F
2400.0,English,A
2400.0,Physical Education,C
2401.0,Math,F
2401.0,Science,B
2401.0,History,C
2401.0,English,A
2401.0,Physical Education,C
2402.0,Math,D
2402.0,Science,D
2402.0,History,A
2402.0,English,D
2402.0,Physical Education,B
2403.0,Math,C
2403.0,Science,F
2403.0,History,B
2403.0,English,A
2403.0,Physical Education,C
2404.0,Math,C
2404.0,Science,F
2404.0,History,A
2404.0,English,D
2404.0,Physical Education,B
2405.0,Math,D
2405.0,Science,C
2405.0,History,C
2405.0,English,A
2405.0,Physical Education,F
2406.0,Math,D
2406.0,Science,A
2406.0,History,C
2406.0,English,C
2406.0,Physical Education,F
2407.0,Math,C
2407.0,Science,F
2407.0,History,C
2407.0,English,F
2407.0,Physical Education,D
2408.0,Math,F
2408.0,Science,D
2408.0,History,D
2408.0,English,F
2408.0,Physical Education,F
2409.0,Math,F
2409.0,Science,C
2409.0,History,B
2409.0,English,F
2409.0,Physical Education,B
2410.0,Math,D
2410.0,Science,C
2410.0,History,D
2410.0,English,F
2410.0,Physical Education,B
2411.0,Math,B
2411.0,Science,A
2411.0,History,C
2411.0,English,D
2411.0,Physical Education,B
2412.0,Math,B
2412.0,Science,D
2412.0,History,B
2412.0,English,B
2412.0,Physical Education,F
2413.0,Math,D
2413.0,Science,D
2413.0,History,D
2413.0,English,A
2413.0,Physical Education,C
2414.0,Math,F
2414.0,Science,B
2414.0,History,F
2414.0,English,A
2414.0,Physical Education,D
2415.0,Math,A
2415.0,Science,A
2415.0,History,F
2415.0,English,F
2415.0,Physical Education,F
2416.0,Math,B
2416.0,Science,C
2416.0,History,B
2416.0,English,D
2416.0,Physical Education,D
2417.0,Math,F
2417.0,Science,B
2417.0,History,A
2417.0,English,A
2417.0,Physical Education,C
2418.0,Math,A
2418.0,Science,D
2418.0,History,F
2418.0,English,D
2418.0,Physical Education,B
2419.0,Math,B
2419.0,Science,B
2419.0,History,D
2419.0,English,B
2419.0,Physical Education,A
2420.0,Math,F
2420.0,Science,F
2420.0,History,C
2420.0,English,A
2420.0,Physical Education,B
2421.0,Math,B
2421.0,Science,C
2421.0,History,F
2421.0,English,B
2421.0,Physical Education,D
2422.0,Math,B
2422.0,Science,F
2422.0,History,F
2422.0,English,A
2422.0,Physical Education,F
2423.0,Math,D
2423.0,Science,A
2423.0,History,D
2423.0,English,B
2423.0,Physical Education,A
2424.0,Math,F
2424.0,Science,C
2424.0,History,D
2424.0,English,A
2424.0,Physical Education,A
2425.0,Math,D
2425.0,Science,A
2425.0,History,B
2425.0,English,B
2425.0,Physical Education,B
2426.0,Math,C
2426.0,Science,F
2426.0,History,C
2426.0,English,F
2426.0,Physical Education,C
2427.0,Math,A
2427.0,Science,B
2427.0,History,B
2427.0,English,A
2427.0,Physical Education,C
2428.0,Math,D
2428.0,Science,D
2428.0,History,D
2428.0,English,B
2428.0,Physical Education,D
2429.0,Math,F
2429.0,Science,F
2429.0,History,D
2429.0,English,C
2429.0,Physical Education,A
2430.0,Math,F
2430.0,Science,D
2430.0,History,D
2430.0,English,B
2430.0,Physical Education,D
2431.0,Math,B
2431.0,Science,A
2431.0,History,F
2431.0,English,F
2431.0,Physical Education,D
2432.0,Math,B
2432.0,Science,B
2432.0,History,F
2432.0,English,F
2432.0,Physical Education,B
2433.0,Math,C
2433.0,Science,D
2433.0,History,C
2433.0,English,A
2433.0,Physical Education,C
2434.0,Math,B
2434.0,Science,A
2434.0,History,A
2434.0,English,B
2434.0,Physical Education,D
2435.0,Math,B
2435.0,Science,F
2435.0,History,B
2435.0,English,B
2435.0,Physical Education,A
2436.0,Math,B
2436.0,Science,F
2436.0,History,D
2436.0,English,D
2436.0,Physical Education,F
2437.0,Math,A
2437.0,Science,B
2437.0,History,C
2437.0,English,D
2437.0,Physical Education,B
2438.0,Math,A
2438.0,Science,B
2438.0,History,B
2438.0,English,F
2438.0,Physical Education,A
2439.0,Math,A
2439.0,Science,F
2439.0,History,B
2439.0,English,D
2439.0,Physical Education,F
2440.0,Math,F
2440.0,Science,A
2440.0,History,B
2440.0,English,A
2440.0,Physical Education,F
2441.0,Math,C
2441.0,Science,A
2441.0,History,D
2441.0,English,B
2441.0,Physical Education,D
2442.0,Math,A
2442.0,Science,F
2442.0,History,F
2442.0,English,D
2442.0,Physical Education,C
2443.0,Math,B
2443.0,Science,A
2443.0,History,C
2443.0,English,D
2443.0,Physical Education,C
2444.0,Math,B
2444.0,Science,D
2444.0,History,A
2444.0,English,B
2444.0,Physical Education,F
2445.0,Math,B
2445.0,Science,C
2445.0,History,D
2445.0,English,C
2445.0,Physical Education,B
2446.0,Math,B
2446.0,Science,F
2446.0,History,D
2446.0,English,F
2446.0,Physical Education,A
2447.0,Math,A
2447.0,Science,C
2447.0,History,D
2447.0,English,C
2447.0,Physical Education,D
2448.0,Math,F
2448.0,Science,F
2448.0,History,F
2448.0,English,D
2448.0,Physical Education,F
2449.0,Math,B
2449.0,Science,F
2449.0,History,C
2449.0,English,A
2449.0,Physical Education,B
2450.0,Math,B
2450.0,Science,F
2450.0,History,A
2450.0,English,D
2450.0,Physical Education,A
2451.0,Math,C
2451.0,Science,D
2451.0,History,C
2451.0,English,D
2451.0,Physical Education,F
2452.0,Math,D
2452.0,Science,B
2452.0,History,A
2452.0,English,A
2452.0,Physical Education,C
2453.0,Math,F
2453.0,Science,D
2453.0,History,A
2453.0,English,D
2453.0,Physical Education,B
2454.0,Math,A
2454.0,Science,C
2454.0,History,D
2454.0,English,B
2454.0,Physical Education,D
2455.0,Math,B
2455.0,Science,A
2455.0,History,D
2455.0,English,D
2455.0,Physical Education,A
2456.0,Math,D
2456.0,Science,C
2456.0,History,F
2456.0,English,A
2456.0,Physical Education,B
2457.0,Math,F
2457.0,Science,F
2457.0,History,D
2457.0,English,B
2457.0,Physical Education,B
2458.0,Math,A
2458.0,Science,B
2458.0,History,A
2458.0,English,F
2458.0,Physical Education,D
2459.0,Math,B
2459.0,Science,A
2459.0,History,D
2459.0,English,A
2459.0,Physical Education,B
2460.0,Math,C
2460.0,Science,F
2460.0,History,F
2460.0,English,C
2460.0,Physical Education,B
2461.0,Math,C
2461.0,Science,F
2461.0,History,B
2461.0,English,F
2461.0,Physical Education,B
2462.0,Math,B
2462.0,Science,F
2462.0,History,F
2462.0,English,D
2462.0,Physical Education,B
2463.0,Math,C
2463.0,Science,D
2463.0,History,F
2463.0,English,C
2463.0,Physical Education,F
2464.0,Math,A
2464.0,Science,D
2464.0,History,D
2464.0,English,C
2464.0,Physical Education,A
2465.0,Math,D
2465.0,Science,F
2465.0,History,C
2465.0,English,C
2465.0,Physical Education,A
2466.0,Math,C
2466.0,Science,B
2466.0,History,A
2466.0,English,F
2466.0,Physical Education,C
2467.0,Math,A
2467.0,Science,C
2467.0,History,B
2467.0,English,F
2467.0,Physical Education,D
2468.0,Math,B
2468.0,Science,B
2468.0,History,A
2468.0,English,F
2468.0,Physical Education,C
2469.0,Math,C
2469.0,Science,D
2469.0,History,B
2469.0,English,B
2469.0,Physical Education,D
2470.0,Math,C
2470.0,Science,C
2470.0,History,D
2470.0,English,B
2470.0,Physical Education,B
2471.0,Math,C
2471.0,Science,B
2471.0,History,B
2471.0,English,D
2471.0,Physical Education,C
2472.0,Math,F
2472.0,Science,A
2472.0,History,F
2472.0,English,A
2472.0,Physical Education,B
2473.0,Math,B
2473.0,Science,C
2473.0,History,F
2473.0,English,B
2473.0,Physical Education,A
2474.0,Math,F
2474.0,Science,B
2474.0,History,C
2474.0,English,B
2474.0,Physical Education,B
2475.0,Math,D
2475.0,Science,B
2475.0,History,D
2475.0,English,A
2475.0,Physical Education,A
2476.0,Math,D
2476.0,Science,A
2476.0,History,C
2476.0,English,C
2476.0,Physical Education,A
2477.0,Math,B
2477.0,Science,A
2477.0,History,F
2477.0,English,B
2477.0,Physical Education,D
2478.0,Math,B
2478.0,Science,D
2478.0,History,C
2478.0,English,F
2478.0,Physical Education,A
2479.0,Math,C
2479.0,Science,C
2479.0,History,C
2479.0,English,F
2479.0,Physical Education,C
2480.0,Math,C
2480.0,Science,F
2480.0,History,F
2480.0,English,D
2480.0,Physical Education,C
2481.0,Math,B
2481.0,Science,C
2481.0,History,C
2481.0,English,A
2481.0,Physical Education,D
2482.0,Math,C
2482.0,Science,D
2482.0,History,C
2482.0,English,C
2482.0,Physical Education,C
2483.0,Math,D
2483.0,Science,A
2483.0,History,A
2483.0,English,C
2483.0,Physical Education,F
2484.0,Math,A
2484.0,Science,B
2484.0,History,B
2484.0,English,A
2484.0,Physical Education,C
2485.0,Math,C
2485.0,Science,D
2485.0,History,A
2485.0,English,C
2485.0,Physical Education,F
2486.0,Math,F
2486.0,Science,C
2486.0,History,F
2486.0,English,D
2486.0,Physical Education,D
2487.0,Math,C
2487.0,Science,F
2487.0,History,B
2487.0,English,F
2487.0,Physical Education,D
2488.0,Math,D
2488.0,Science,D
2488.0,History,B
2488.0,English,D
2488.0,Physical Education,A
2489.0,Math,A
2489.0,Science,B
2489.0,History,A
2489.0,English,C
2489.0,Physical Education,F
2490.0,Math,C
2490.0,Science,D
2490.0,History,F
2490.0,English,A
2490.0,Physical Education,B
2491.0,Math,A
2491.0,Science,F
2491.0,History,D
2491.0,English,A
2491.0,Physical Education,F
2492.0,Math,A
2492.0,Science,C
2492.0,History,B
2492.0,English,D
2492.0,Physical Education,A
2493.0,Math,B
2493.0,Science,A
2493.0,History,D
2493.0,English,A
2493.0,Physical Education,D
2494.0,Math,D
2494.0,Science,A
2494.0,History,F
2494.0,English,D
2494.0,Physical Education,B
2495.0,Math,F
2495.0,Science,F
2495.0,History,F
2495.0,English,A
2495.0,Physical Education,A
2496.0,Math,F
2496.0,Science,B
2496.0,History,A
2496.0,English,A
2496.0,Physical Education,F
2497.0,Math,A
2497.0,Science,F
2497.0,History,A
2497.0,English,A
2497.0,Physical Education,F
2498.0,Math,C
2498.0,Science,D
2498.0,History,B
2498.0,English,B
2498.0,Physical Education,C
2499.0,Math,A
2499.0,Science,A
2499.0,History,F
2499.0,English,B
2499.0,Physical Education,F
2500.0,Math,C
2500.0,Science,A
2500.0,History,B
2500.0,English,A
2500.0,Physical Education,F
2501.0,Math,A
2501.0,Science,C
2501.0,History,C
2501.0,English,D
2501.0,Physical Education,B
2502.0,Math,A
2502.0,Science,D
2502.0,History,F
2502.0,English,D
2502.0,Physical Education,C
2503.0,Math,F
2503.0,Science,F
2503.0,History,C
2503.0,English,D
2503.0,Physical Education,D
2504.0,Math,D
2504.0,Science,F
2504.0,History,D
2504.0,English,C
2504.0,Physical Education,B
2505.0,Math,C
2505.0,Science,C
2505.0,History,F
2505.0,English,A
2505.0,Physical Education,D
2506.0,Math,F
2506.0,Science,D
2506.0,History,D
2506.0,English,A
2506.0,Physical Education,F
2507.0,Math,B
2507.0,Science,D
2507.0,History,C
2507.0,English,D
2507.0,Physical Education,A
2508.0,Math,F
2508.0,Science,A
2508.0,History,F
2508.0,English,F
2508.0,Physical Education,D
2509.0,Math,F
2509.0,Science,C
2509.0,History,C
2509.0,English,C
2509.0,Physical Education,A
2510.0,Math,A
2510.0,Science,D
2510.0,History,D
2510.0,English,C
2510.0,Physical Education,B
2511.0,Math,C
2511.0,Science,C
2511.0,History,D
2511.0,English,A
2511.0,Physical Education,F
2512.0,Math,B
2512.0,Science,C
2512.0,History,B
2512.0,English,C
2512.0,Physical Education,B
2513.0,Math,D
2513.0,Science,C
2513.0,History,A
